2025-06-06 18:09:58,827 | INFO | 📊 active trackers: 15
2025-06-06 18:10:34,989 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:10:34,990 | INFO | 📊 active trackers: 15
2025-06-06 18:11:10,723 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:11:10,724 | INFO | 📊 active trackers: 15
2025-06-06 18:11:44,374 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:11:44,376 | INFO | 📊 active trackers: 15
2025-06-06 18:12:19,852 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:12:19,854 | INFO | 📊 active trackers: 15
2025-06-06 18:12:53,047 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:12:53,049 | INFO | 📊 active trackers: 15
2025-06-06 18:13:28,107 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:13:28,107 | INFO | 📊 active trackers: 15
2025-06-06 18:14:04,383 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:14:04,385 | INFO | 📊 active trackers: 15
2025-06-06 18:14:42,439 | ERROR | loop error: 
2025-06-06 18:14:53,250 | WARNING | Moralis HTTP 500
2025-06-06 18:14:53,353 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:14:53,354 | INFO | 📊 active trackers: 15
2025-06-06 18:15:26,242 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:15:26,243 | INFO | 📊 active trackers: 15
2025-06-06 18:15:58,780 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:15:58,781 | INFO | 📊 active trackers: 15
2025-06-06 18:16:32,051 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:16:32,052 | INFO | 📊 active trackers: 15
2025-06-06 18:17:10,116 | WARNING | Moralis HTTP 500
